id,prompt,answer,generated_cot,label,category,source,source_category
text_knowledge_00011,"In Alice's Wonderland dictionary, which word(s) match the pattern ""un?e?""?",under,"<think>
The pattern ""un?e?"" is a 5-letter word. From the Wonderland dictionary, ""under"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00012,"In Alice's Wonderland dictionary, which word(s) match the pattern ""anc?ent""?",ancient,"<think>
The pattern ""anc?ent"" is a 7-letter word. From the Wonderland dictionary, ""ancient"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00013,"In Alice's Wonderland dictionary, which word(s) match the pattern ""f?llows""?",follows,"<think>
The pattern ""f?llows"" is a 7-letter word. From the Wonderland dictionary, ""follows"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00014,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??land""?",island,"<think>
The pattern ""??land"" is a 6-letter word. From the Wonderland dictionary, ""island"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00015,"In Alice's Wonderland dictionary, list all words with exactly 8 letters.","colorful, explores, imagines, mountain, princess, treasure","<think>
The Wonderland dictionary has 6 word(s) with 8 letters: colorful, explores, imagines, mountain, princess, treasure.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00016,"In Alice's Wonderland dictionary, which word(s) match the pattern ""mi?ror""?",mirror,"<think>
The pattern ""mi?ror"" is a 6-letter word. From the Wonderland dictionary, ""mirror"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00017,"In Alice's Wonderland dictionary, which word(s) match the pattern ""drag?n""?",dragon,"<think>
The pattern ""drag?n"" is a 6-letter word. From the Wonderland dictionary, ""dragon"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00018,"In Alice's Wonderland dictionary, which word(s) match the pattern ""ca?""?",cat,"<think>
The pattern ""ca?"" is a 3-letter word. From the Wonderland dictionary, ""cat"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00019,"In Alice's Wonderland dictionary, which word(s) match the pattern ""rab?it""?",rabbit,"<think>
The pattern ""rab?it"" is a 6-letter word. From the Wonderland dictionary, ""rabbit"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00020,"In Alice's Wonderland dictionary, which word(s) match the pattern ""t?rt?e""?",turtle,"<think>
The pattern ""t?rt?e"" is a 6-letter word. From the Wonderland dictionary, ""turtle"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00021,"In Alice's Wonderland dictionary, which word(s) match the pattern ""s??ret""?",secret,"<think>
The pattern ""s??ret"" is a 6-letter word. From the Wonderland dictionary, ""secret"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00022,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?r?ates""?",creates,"<think>
The pattern ""?r?ates"" is a 7-letter word. From the Wonderland dictionary, ""creates"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00023,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?e?s""?",sees,"<think>
The pattern ""?e?s"" is a 4-letter word. From the Wonderland dictionary, ""sees"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00024,"Is the word ""crown"" in Alice's Wonderland dictionary?",No,"<think>
No, ""crown"" is not in the Wonderland dictionary. The 77 words do not include it.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00025,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?slan?""?",island,"<think>
The pattern ""?slan?"" is a 6-letter word. From the Wonderland dictionary, ""island"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00026,"In Alice's Wonderland dictionary, list all words related to adjectives.","ancient, bright, clever, colorful, curious, dark, golden, hidden, magical, mysterious, near, secret, silver, strange, wise","<think>
Wonderland words related to adjectives: ancient, bright, clever, colorful, curious, dark, golden, hidden, magical, mysterious, near, secret, silver, strange, wise (15 words).
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_semantic
text_knowledge_00027,"In Alice's Wonderland dictionary, which word(s) match the pattern ""color??l""?",colorful,"<think>
The pattern ""color??l"" is a 8-letter word. From the Wonderland dictionary, ""colorful"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00028,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?a?b?t""?",rabbit,"<think>
The pattern ""?a?b?t"" is a 6-letter word. From the Wonderland dictionary, ""rabbit"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00029,"In Alice's Wonderland dictionary, which word(s) match the pattern ""ki?g""?",king,"<think>
The pattern ""ki?g"" is a 4-letter word. From the Wonderland dictionary, ""king"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00030,List all 77 words in Alice's Wonderland dictionary.,"above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes","<think>
All 77 Wonderland words: above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_full
text_knowledge_00031,"In Alice's Wonderland dictionary, which word(s) match the pattern ""ocea?""?",ocean,"<think>
The pattern ""ocea?"" is a 5-letter word. From the Wonderland dictionary, ""ocean"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00032,"In Alice's Wonderland dictionary, which word(s) match the pattern ""s??r?""?",story,"<think>
The pattern ""s??r?"" is a 5-letter word. From the Wonderland dictionary, ""story"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00033,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?rea?s""?",dreams,"<think>
The pattern ""?rea?s"" is a 6-letter word. From the Wonderland dictionary, ""dreams"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00034,"In Alice's Wonderland dictionary, which word(s) match the pattern ""turtl?""?",turtle,"<think>
The pattern ""turtl?"" is a 6-letter word. From the Wonderland dictionary, ""turtle"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00035,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ower""?",tower,"<think>
The pattern ""?ower"" is a 5-letter word. From the Wonderland dictionary, ""tower"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00036,"In Alice's Wonderland dictionary, list words starting with letters ""m"" through ""p"".","magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle","<think>
Wonderland words from ""m"" to ""p"": magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle (13 words).
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_range
text_knowledge_00037,"In Alice's Wonderland dictionary, which word(s) match the pattern ""studie?""?",studies,"<think>
The pattern ""studie?"" is a 7-letter word. From the Wonderland dictionary, ""studies"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00038,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?oo?""?","book, door","<think>
The pattern ""?oo?"" is a 4-letter word. From the Wonderland dictionary, 2 words match: book, door.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00039,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?r?un?""?",around,"<think>
The pattern ""?r?un?"" is a 6-letter word. From the Wonderland dictionary, ""around"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00040,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?n?g?t""?",knight,"<think>
The pattern ""?n?g?t"" is a 6-letter word. From the Wonderland dictionary, ""knight"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00041,"In Alice's Wonderland dictionary, which word(s) match the pattern ""s?udent""?",student,"<think>
The pattern ""s?udent"" is a 7-letter word. From the Wonderland dictionary, ""student"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00042,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??d?en""?",hidden,"<think>
The pattern ""??d?en"" is a 6-letter word. From the Wonderland dictionary, ""hidden"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00043,"Is the word ""story"" in Alice's Wonderland dictionary?",Yes,"<think>
Yes, ""story"" is one of the 77 words in the Wonderland dictionary.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00044,"In Alice's Wonderland dictionary, which word(s) match the pattern ""di??ove?s""?",discovers,"<think>
The pattern ""di??ove?s"" is a 9-letter word. From the Wonderland dictionary, ""discovers"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00045,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?atte?""?",hatter,"<think>
The pattern ""?atte?"" is a 6-letter word. From the Wonderland dictionary, ""hatter"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00046,"In Alice's Wonderland dictionary, which word(s) match the pattern ""u???r""?",under,"<think>
The pattern ""u???r"" is a 5-letter word. From the Wonderland dictionary, ""under"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00047,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?u?zle""?",puzzle,"<think>
The pattern ""?u?zle"" is a 6-letter word. From the Wonderland dictionary, ""puzzle"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00048,"In Alice's Wonderland dictionary, which word(s) match the pattern ""imag?nes""?",imagines,"<think>
The pattern ""imag?nes"" is a 8-letter word. From the Wonderland dictionary, ""imagines"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00049,"In Alice's Wonderland dictionary, which word(s) match the pattern ""colorf??""?",colorful,"<think>
The pattern ""colorf??"" is a 8-letter word. From the Wonderland dictionary, ""colorful"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00050,"In Alice's Wonderland dictionary, which word(s) match the pattern ""mag?c?l""?",magical,"<think>
The pattern ""mag?c?l"" is a 7-letter word. From the Wonderland dictionary, ""magical"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00051,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ecret""?",secret,"<think>
The pattern ""?ecret"" is a 6-letter word. From the Wonderland dictionary, ""secret"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00052,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?il?a?e""?",village,"<think>
The pattern ""?il?a?e"" is a 7-letter word. From the Wonderland dictionary, ""village"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00053,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?re?t?s""?",creates,"<think>
The pattern ""?re?t?s"" is a 7-letter word. From the Wonderland dictionary, ""creates"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00054,"Is the word ""dark"" in Alice's Wonderland dictionary?",Yes,"<think>
Yes, ""dark"" is one of the 77 words in the Wonderland dictionary.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00055,"In Alice's Wonderland dictionary, which word(s) match the pattern ""a??ien?""?",ancient,"<think>
The pattern ""a??ien?"" is a 7-letter word. From the Wonderland dictionary, ""ancient"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00056,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??ss?ge""?",message,"<think>
The pattern ""??ss?ge"" is a 7-letter word. From the Wonderland dictionary, ""message"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00057,"In Alice's Wonderland dictionary, which word(s) match the pattern ""???ious""?",curious,"<think>
The pattern ""???ious"" is a 7-letter word. From the Wonderland dictionary, ""curious"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00058,"In Alice's Wonderland dictionary, list all words related to verbs/actions.","chases, creates, discovers, draws, dreams, explores, follows, imagines, reads, sees, studies, watches, writes","<think>
Wonderland words related to verbs/actions: chases, creates, discovers, draws, dreams, explores, follows, imagines, reads, sees, studies, watches, writes (13 words).
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_semantic
text_knowledge_00059,"In Alice's Wonderland dictionary, which word(s) match the pattern ""k?y""?",key,"<think>
The pattern ""k?y"" is a 3-letter word. From the Wonderland dictionary, ""key"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00060,"In Alice's Wonderland dictionary, which word(s) match the pattern ""lib?a??""?",library,"<think>
The pattern ""lib?a??"" is a 7-letter word. From the Wonderland dictionary, ""library"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00061,"In Alice's Wonderland dictionary, which word(s) match the pattern ""c??v?r""?",clever,"<think>
The pattern ""c??v?r"" is a 6-letter word. From the Wonderland dictionary, ""clever"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00062,"In Alice's Wonderland dictionary, which word(s) match the pattern ""hid??n""?",hidden,"<think>
The pattern ""hid??n"" is a 6-letter word. From the Wonderland dictionary, ""hidden"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00063,"In Alice's Wonderland dictionary, which word(s) match the pattern ""wiza?d""?",wizard,"<think>
The pattern ""wiza?d"" is a 6-letter word. From the Wonderland dictionary, ""wizard"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00064,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??rd""?",bird,"<think>
The pattern ""??rd"" is a 4-letter word. From the Wonderland dictionary, ""bird"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00065,"In Alice's Wonderland dictionary, which word(s) match the pattern ""s?udent""?",student,"<think>
The pattern ""s?udent"" is a 7-letter word. From the Wonderland dictionary, ""student"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00066,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ower""?",tower,"<think>
The pattern ""?ower"" is a 5-letter word. From the Wonderland dictionary, ""tower"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00067,"In Alice's Wonderland dictionary, which word(s) match the pattern ""c??ver""?",clever,"<think>
The pattern ""c??ver"" is a 6-letter word. From the Wonderland dictionary, ""clever"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00068,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?a?""?","cat, map","<think>
The pattern ""?a?"" is a 3-letter word. From the Wonderland dictionary, 2 words match: cat, map.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00069,"In Alice's Wonderland dictionary, list all words related to objects.","book, door, key, map, message, mirror, potion, treasure","<think>
Wonderland words related to objects: book, door, key, map, message, mirror, potion, treasure (8 words).
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_semantic
text_knowledge_00070,"In Alice's Wonderland dictionary, which word(s) match the pattern ""ins?de""?",inside,"<think>
The pattern ""ins?de"" is a 6-letter word. From the Wonderland dictionary, ""inside"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00071,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??p""?",map,"<think>
The pattern ""??p"" is a 3-letter word. From the Wonderland dictionary, ""map"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00072,"In Alice's Wonderland dictionary, which word(s) match the pattern ""dre?ms""?",dreams,"<think>
The pattern ""dre?ms"" is a 6-letter word. From the Wonderland dictionary, ""dreams"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00073,List all 77 words in Alice's Wonderland dictionary.,"above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes","<think>
All 77 Wonderland words: above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_full
text_knowledge_00074,"Is the word ""book"" in Alice's Wonderland dictionary?",Yes,"<think>
Yes, ""book"" is one of the 77 words in the Wonderland dictionary.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00075,"In Alice's Wonderland dictionary, which word(s) match ""?a?""?","cat, map","<think>
The pattern ""?a?"" matches 2 Wonderland words: cat, map. Context from the cipher mapping would be needed to disambiguate.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match_ambiguous
text_knowledge_00076,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?at""?",cat,"<think>
The pattern ""?at"" is a 3-letter word. From the Wonderland dictionary, ""cat"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00077,"In Alice's Wonderland dictionary, which word(s) match the pattern ""garde?""?",garden,"<think>
The pattern ""garde?"" is a 6-letter word. From the Wonderland dictionary, ""garden"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00078,"In Alice's Wonderland dictionary, which word(s) match ""?oo?""?","book, door","<think>
The pattern ""?oo?"" matches 2 Wonderland words: book, door. Context from the cipher mapping would be needed to disambiguate.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match_ambiguous
text_knowledge_00079,"In Alice's Wonderland dictionary, which word(s) match the pattern ""lib?ar?""?",library,"<think>
The pattern ""lib?ar?"" is a 7-letter word. From the Wonderland dictionary, ""library"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00080,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ol?rf?l""?",colorful,"<think>
The pattern ""?ol?rf?l"" is a 8-letter word. From the Wonderland dictionary, ""colorful"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00081,"In Alice's Wonderland dictionary, list all words related to places.","castle, cave, forest, garden, island, library, mountain, ocean, palace, school, tower, valley, village","<think>
Wonderland words related to places: castle, cave, forest, garden, island, library, mountain, ocean, palace, school, tower, valley, village (13 words).
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_semantic
text_knowledge_00082,"In Alice's Wonderland dictionary, which word(s) match the pattern ""stud?n?""?",student,"<think>
The pattern ""stud?n?"" is a 7-letter word. From the Wonderland dictionary, ""student"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00083,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?o?r""?",door,"<think>
The pattern ""?o?r"" is a 4-letter word. From the Wonderland dictionary, ""door"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00084,"In Alice's Wonderland dictionary, which word(s) match the pattern ""cas?le""?",castle,"<think>
The pattern ""cas?le"" is a 6-letter word. From the Wonderland dictionary, ""castle"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00085,"In Alice's Wonderland dictionary, which word(s) match the pattern ""mysterio?s""?",mysterious,"<think>
The pattern ""mysterio?s"" is a 10-letter word. From the Wonderland dictionary, ""mysterious"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00086,"In Alice's Wonderland dictionary, which word(s) match the pattern ""tu?t?e""?",turtle,"<think>
The pattern ""tu?t?e"" is a 6-letter word. From the Wonderland dictionary, ""turtle"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00087,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?a?""?","cat, map","<think>
The pattern ""?a?"" is a 3-letter word. From the Wonderland dictionary, 2 words match: cat, map.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00088,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?urtl?""?",turtle,"<think>
The pattern ""?urtl?"" is a 6-letter word. From the Wonderland dictionary, ""turtle"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00089,"In Alice's Wonderland dictionary, which word(s) match the pattern ""co??rfu?""?",colorful,"<think>
The pattern ""co??rfu?"" is a 8-letter word. From the Wonderland dictionary, ""colorful"" matches.
</think>",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
