id,prompt,answer,generated_cot,label,category,source,source_category
ne_meth_sameop_matrix_016,"In Alice's Wonderland numeric_equation methodology, suppose the query has 3 same-operator example(s) and 0 candidate rule(s) fit those examples. Which pathway should be used?",no candidate in current DSL,"<think>
Same-op examples exist but no candidate fits all of them; this row is outside current DSL.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,same_op_decision_matrix
ne_meth_sameop_matrix_017,"In Alice's Wonderland numeric_equation methodology, suppose the query has 3 same-operator example(s) and 1 candidate rule(s) fit those examples. Which pathway should be used?",unique same-op candidate,"<think>
Exactly one candidate survives same-op checks, so select it and verify formatting details.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,same_op_decision_matrix
ne_meth_sameop_matrix_018,"In Alice's Wonderland numeric_equation methodology, suppose the query has 3 same-operator example(s) and 2 candidate rule(s) fit those examples. Which pathway should be used?",ambiguous same-op candidates,"<think>
Several candidates fit same-op examples, so use declared tie-break and report lower confidence.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,same_op_decision_matrix
ne_meth_sameop_matrix_019,"In Alice's Wonderland numeric_equation methodology, suppose the query has 3 same-operator example(s) and 3 candidate rule(s) fit those examples. Which pathway should be used?",ambiguous same-op candidates,"<think>
Several candidates fit same-op examples, so use declared tie-break and report lower confidence.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,same_op_decision_matrix
ne_meth_sameop_matrix_020,"In Alice's Wonderland numeric_equation methodology, suppose the query has 3 same-operator example(s) and 4 candidate rule(s) fit those examples. Which pathway should be used?",ambiguous same-op candidates,"<think>
Several candidates fit same-op examples, so use declared tie-break and report lower confidence.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,same_op_decision_matrix
ne_meth_motif_001,"In Alice's Wonderland numeric_equation methodology, if 1 non-query operator group(s) support motif AB_CD|plain, how should that motif be treated for absent-op inference?",use motif AB_CD|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_002,"In Alice's Wonderland numeric_equation methodology, if 2 non-query operator group(s) support motif AB_CD|plain, how should that motif be treated for absent-op inference?",use motif AB_CD|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_003,"In Alice's Wonderland numeric_equation methodology, if 3 non-query operator group(s) support motif AB_CD|plain, how should that motif be treated for absent-op inference?",use motif AB_CD|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_004,"In Alice's Wonderland numeric_equation methodology, if 4 non-query operator group(s) support motif AB_CD|plain, how should that motif be treated for absent-op inference?",use motif AB_CD|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_005,"In Alice's Wonderland numeric_equation methodology, if 5 non-query operator group(s) support motif AB_CD|plain, how should that motif be treated for absent-op inference?",use motif AB_CD|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_006,"In Alice's Wonderland numeric_equation methodology, if 1 non-query operator group(s) support motif AB_CD|rev, how should that motif be treated for absent-op inference?",use motif AB_CD|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_007,"In Alice's Wonderland numeric_equation methodology, if 2 non-query operator group(s) support motif AB_CD|rev, how should that motif be treated for absent-op inference?",use motif AB_CD|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_008,"In Alice's Wonderland numeric_equation methodology, if 3 non-query operator group(s) support motif AB_CD|rev, how should that motif be treated for absent-op inference?",use motif AB_CD|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_009,"In Alice's Wonderland numeric_equation methodology, if 4 non-query operator group(s) support motif AB_CD|rev, how should that motif be treated for absent-op inference?",use motif AB_CD|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_010,"In Alice's Wonderland numeric_equation methodology, if 5 non-query operator group(s) support motif AB_CD|rev, how should that motif be treated for absent-op inference?",use motif AB_CD|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_011,"In Alice's Wonderland numeric_equation methodology, if 1 non-query operator group(s) support motif BA_DC|plain, how should that motif be treated for absent-op inference?",use motif BA_DC|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_012,"In Alice's Wonderland numeric_equation methodology, if 2 non-query operator group(s) support motif BA_DC|plain, how should that motif be treated for absent-op inference?",use motif BA_DC|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_013,"In Alice's Wonderland numeric_equation methodology, if 3 non-query operator group(s) support motif BA_DC|plain, how should that motif be treated for absent-op inference?",use motif BA_DC|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_014,"In Alice's Wonderland numeric_equation methodology, if 4 non-query operator group(s) support motif BA_DC|plain, how should that motif be treated for absent-op inference?",use motif BA_DC|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_015,"In Alice's Wonderland numeric_equation methodology, if 5 non-query operator group(s) support motif BA_DC|plain, how should that motif be treated for absent-op inference?",use motif BA_DC|plain as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_016,"In Alice's Wonderland numeric_equation methodology, if 1 non-query operator group(s) support motif BA_DC|rev, how should that motif be treated for absent-op inference?",use motif BA_DC|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_017,"In Alice's Wonderland numeric_equation methodology, if 2 non-query operator group(s) support motif BA_DC|rev, how should that motif be treated for absent-op inference?",use motif BA_DC|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_018,"In Alice's Wonderland numeric_equation methodology, if 3 non-query operator group(s) support motif BA_DC|rev, how should that motif be treated for absent-op inference?",use motif BA_DC|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_019,"In Alice's Wonderland numeric_equation methodology, if 4 non-query operator group(s) support motif BA_DC|rev, how should that motif be treated for absent-op inference?",use motif BA_DC|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_motif_020,"In Alice's Wonderland numeric_equation methodology, if 5 non-query operator group(s) support motif BA_DC|rev, how should that motif be treated for absent-op inference?",use motif BA_DC|rev as prior,"<think>
More supporting operators increase motif confidence. Use the strongest motif as the absent-op prior.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,motif_evidence
ne_meth_amb_001,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 1), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_002,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 2), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_003,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 3), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_004,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 4), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_005,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 5), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_006,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 6), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_007,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 7), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_008,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 8), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_009,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 9), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_010,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 10), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_011,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 11), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_012,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 12), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_013,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 13), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_014,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 14), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_015,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 15), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_016,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 16), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_017,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 17), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_018,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 18), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_019,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 19), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_020,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 20), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_021,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 21), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_022,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 22), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_023,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 23), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_024,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 24), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_025,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 25), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_026,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 26), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_027,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 27), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_028,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 28), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_029,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 29), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
ne_meth_amb_030,"In Alice's Wonderland numeric_equation methodology, if the row shows ambiguity case '|x-y| plain vs x-y with if-neg mode' (variant 30), what should the solver do?",declare ambiguity and apply deterministic tie-break,"<think>
Positive-only examples can hide sign-dependent divergence on the query.
</think>",Numeric Equation Methodology,Phase1B Numeric Equation Methodology,deterministic_numeric_equation_methodology,ambiguity_handling
