id,prompt,answer,generated_cot,label,category,source,source_category
st_sparse_0009,"In Alice's Wonderland Symbol Transform knowledge (variant 9), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0010,"In Alice's Wonderland Symbol Transform knowledge (variant 10), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0011,"In Alice's Wonderland Symbol Transform knowledge (variant 11), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0012,"In Alice's Wonderland Symbol Transform knowledge (variant 12), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0013,"In Alice's Wonderland Symbol Transform knowledge (variant 13), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0014,"In Alice's Wonderland Symbol Transform knowledge (variant 14), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0015,"In Alice's Wonderland Symbol Transform knowledge (variant 15), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0016,"In Alice's Wonderland Symbol Transform knowledge (variant 16), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0017,"In Alice's Wonderland Symbol Transform knowledge (variant 17), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0018,"In Alice's Wonderland Symbol Transform knowledge (variant 18), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0019,"In Alice's Wonderland Symbol Transform knowledge (variant 19), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0020,"In Alice's Wonderland Symbol Transform knowledge (variant 20), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0021,"In Alice's Wonderland Symbol Transform knowledge (variant 21), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0022,"In Alice's Wonderland Symbol Transform knowledge (variant 22), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0023,"In Alice's Wonderland Symbol Transform knowledge (variant 23), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0024,"In Alice's Wonderland Symbol Transform knowledge (variant 24), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0025,"In Alice's Wonderland Symbol Transform knowledge (variant 25), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0026,"In Alice's Wonderland Symbol Transform knowledge (variant 26), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0027,"In Alice's Wonderland Symbol Transform knowledge (variant 27), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0028,"In Alice's Wonderland Symbol Transform knowledge (variant 28), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0029,"In Alice's Wonderland Symbol Transform knowledge (variant 29), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0030,"In Alice's Wonderland Symbol Transform knowledge (variant 30), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0031,"In Alice's Wonderland Symbol Transform knowledge (variant 31), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0032,"In Alice's Wonderland Symbol Transform knowledge (variant 32), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0033,"In Alice's Wonderland Symbol Transform knowledge (variant 33), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0034,"In Alice's Wonderland Symbol Transform knowledge (variant 34), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0035,"In Alice's Wonderland Symbol Transform knowledge (variant 35), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0036,"In Alice's Wonderland Symbol Transform knowledge (variant 36), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0037,"In Alice's Wonderland Symbol Transform knowledge (variant 37), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0038,"In Alice's Wonderland Symbol Transform knowledge (variant 38), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0039,"In Alice's Wonderland Symbol Transform knowledge (variant 39), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0040,"In Alice's Wonderland Symbol Transform knowledge (variant 40), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0041,"In Alice's Wonderland Symbol Transform knowledge (variant 41), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0042,"In Alice's Wonderland Symbol Transform knowledge (variant 42), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0043,"In Alice's Wonderland Symbol Transform knowledge (variant 43), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0044,"In Alice's Wonderland Symbol Transform knowledge (variant 44), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0045,"In Alice's Wonderland Symbol Transform knowledge (variant 45), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0046,"In Alice's Wonderland Symbol Transform knowledge (variant 46), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0047,"In Alice's Wonderland Symbol Transform knowledge (variant 47), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0048,"In Alice's Wonderland Symbol Transform knowledge (variant 48), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0049,"In Alice's Wonderland Symbol Transform knowledge (variant 49), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0050,"In Alice's Wonderland Symbol Transform knowledge (variant 50), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0051,"In Alice's Wonderland Symbol Transform knowledge (variant 51), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0052,"In Alice's Wonderland Symbol Transform knowledge (variant 52), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0053,"In Alice's Wonderland Symbol Transform knowledge (variant 53), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0054,"In Alice's Wonderland Symbol Transform knowledge (variant 54), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0055,"In Alice's Wonderland Symbol Transform knowledge (variant 55), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0056,"In Alice's Wonderland Symbol Transform knowledge (variant 56), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0057,"In Alice's Wonderland Symbol Transform knowledge (variant 57), if the row has single same-operator example, which route is preferred before broad cipher enumeration?",SKIP encrypted digit-transform; only direct templates can solve safely,"<think>
A single same-op example is below the minimum for reliable encrypted digit-transform; if direct templates fail, mark the row unresolved instead of using a position-substitution prior.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0058,"In Alice's Wonderland Symbol Transform knowledge (variant 58), if the row has two same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search reaches the minimum evidence gate,"<think>
Two same-op examples are the minimum evidence level for motif+rule search to emit a reliable cipher prediction.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
st_sparse_0059,"In Alice's Wonderland Symbol Transform knowledge (variant 59), if the row has three or more same-operator examples, which route is preferred before broad cipher enumeration?",encrypted digit-transform search with strong consistency checks,"<think>
More same-op examples increase confidence in motif+rule fits.
</think>",Symbol Transform Knowledge,Phase1A Symbol Transform Knowledge,deterministic_symbol_transform_knowledge,sparse_signal_policy
