id,prompt,answer,generated_cot,label,category,source,source_category
text_knowledge_00030,List all 77 words in Alice's Wonderland dictionary.,"above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes","All 77 Wonderland words: above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes.

Answer: \boxed{above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_full
text_knowledge_00031,"In Alice's Wonderland dictionary, which word(s) match the pattern ""ocea?""?",ocean,"The pattern ""ocea?"" is a 5-letter word. From the Wonderland dictionary, ""ocean"" matches.

Answer: \boxed{ocean}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00032,"In Alice's Wonderland dictionary, which word(s) match the pattern ""s??r?""?",story,"The pattern ""s??r?"" is a 5-letter word. From the Wonderland dictionary, ""story"" matches.

Answer: \boxed{story}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00033,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?rea?s""?",dreams,"The pattern ""?rea?s"" is a 6-letter word. From the Wonderland dictionary, ""dreams"" matches.

Answer: \boxed{dreams}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00034,"In Alice's Wonderland dictionary, which word(s) match the pattern ""turtl?""?",turtle,"The pattern ""turtl?"" is a 6-letter word. From the Wonderland dictionary, ""turtle"" matches.

Answer: \boxed{turtle}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00035,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ower""?",tower,"The pattern ""?ower"" is a 5-letter word. From the Wonderland dictionary, ""tower"" matches.

Answer: \boxed{tower}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00036,"In Alice's Wonderland dictionary, list words starting with letters ""m"" through ""p"".","magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle","Wonderland words from ""m"" to ""p"": magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle (13 words).

Answer: \boxed{magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_range
text_knowledge_00037,"In Alice's Wonderland dictionary, which word(s) match the pattern ""studie?""?",studies,"The pattern ""studie?"" is a 7-letter word. From the Wonderland dictionary, ""studies"" matches.

Answer: \boxed{studies}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00038,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?oo?""?","book, door","The pattern ""?oo?"" is a 4-letter word. From the Wonderland dictionary, 2 words match: book, door.

Answer: \boxed{book, door}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00039,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?r?un?""?",around,"The pattern ""?r?un?"" is a 6-letter word. From the Wonderland dictionary, ""around"" matches.

Answer: \boxed{around}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00040,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?n?g?t""?",knight,"The pattern ""?n?g?t"" is a 6-letter word. From the Wonderland dictionary, ""knight"" matches.

Answer: \boxed{knight}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00041,"In Alice's Wonderland dictionary, which word(s) match the pattern ""s?udent""?",student,"The pattern ""s?udent"" is a 7-letter word. From the Wonderland dictionary, ""student"" matches.

Answer: \boxed{student}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00042,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??d?en""?",hidden,"The pattern ""??d?en"" is a 6-letter word. From the Wonderland dictionary, ""hidden"" matches.

Answer: \boxed{hidden}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00043,"Is the word ""story"" in Alice's Wonderland dictionary?",Yes,"Yes, ""story"" is one of the 77 words in the Wonderland dictionary.

Answer: \boxed{Yes}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00044,"In Alice's Wonderland dictionary, which word(s) match the pattern ""di??ove?s""?",discovers,"The pattern ""di??ove?s"" is a 9-letter word. From the Wonderland dictionary, ""discovers"" matches.

Answer: \boxed{discovers}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00045,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?atte?""?",hatter,"The pattern ""?atte?"" is a 6-letter word. From the Wonderland dictionary, ""hatter"" matches.

Answer: \boxed{hatter}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00046,"In Alice's Wonderland dictionary, which word(s) match the pattern ""u???r""?",under,"The pattern ""u???r"" is a 5-letter word. From the Wonderland dictionary, ""under"" matches.

Answer: \boxed{under}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00047,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?u?zle""?",puzzle,"The pattern ""?u?zle"" is a 6-letter word. From the Wonderland dictionary, ""puzzle"" matches.

Answer: \boxed{puzzle}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00048,"In Alice's Wonderland dictionary, which word(s) match the pattern ""imag?nes""?",imagines,"The pattern ""imag?nes"" is a 8-letter word. From the Wonderland dictionary, ""imagines"" matches.

Answer: \boxed{imagines}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00049,"In Alice's Wonderland dictionary, which word(s) match the pattern ""colorf??""?",colorful,"The pattern ""colorf??"" is a 8-letter word. From the Wonderland dictionary, ""colorful"" matches.

Answer: \boxed{colorful}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00050,"In Alice's Wonderland dictionary, which word(s) match the pattern ""mag?c?l""?",magical,"The pattern ""mag?c?l"" is a 7-letter word. From the Wonderland dictionary, ""magical"" matches.

Answer: \boxed{magical}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00051,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ecret""?",secret,"The pattern ""?ecret"" is a 6-letter word. From the Wonderland dictionary, ""secret"" matches.

Answer: \boxed{secret}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00052,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?il?a?e""?",village,"The pattern ""?il?a?e"" is a 7-letter word. From the Wonderland dictionary, ""village"" matches.

Answer: \boxed{village}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00053,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?re?t?s""?",creates,"The pattern ""?re?t?s"" is a 7-letter word. From the Wonderland dictionary, ""creates"" matches.

Answer: \boxed{creates}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00054,"Is the word ""dark"" in Alice's Wonderland dictionary?",Yes,"Yes, ""dark"" is one of the 77 words in the Wonderland dictionary.

Answer: \boxed{Yes}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00055,"In Alice's Wonderland dictionary, which word(s) match the pattern ""a??ien?""?",ancient,"The pattern ""a??ien?"" is a 7-letter word. From the Wonderland dictionary, ""ancient"" matches.

Answer: \boxed{ancient}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00056,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??ss?ge""?",message,"The pattern ""??ss?ge"" is a 7-letter word. From the Wonderland dictionary, ""message"" matches.

Answer: \boxed{message}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00057,"In Alice's Wonderland dictionary, which word(s) match the pattern ""???ious""?",curious,"The pattern ""???ious"" is a 7-letter word. From the Wonderland dictionary, ""curious"" matches.

Answer: \boxed{curious}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00058,"In Alice's Wonderland dictionary, list all words related to verbs/actions.","chases, creates, discovers, draws, dreams, explores, follows, imagines, reads, sees, studies, watches, writes","Wonderland words related to verbs/actions: chases, creates, discovers, draws, dreams, explores, follows, imagines, reads, sees, studies, watches, writes (13 words).

Answer: \boxed{chases, creates, discovers, draws, dreams, explores, follows, imagines, reads, sees, studies, watches, writes}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_semantic
text_knowledge_00059,"In Alice's Wonderland dictionary, which word(s) match the pattern ""k?y""?",key,"The pattern ""k?y"" is a 3-letter word. From the Wonderland dictionary, ""key"" matches.

Answer: \boxed{key}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00060,"In Alice's Wonderland dictionary, which word(s) match the pattern ""lib?a??""?",library,"The pattern ""lib?a??"" is a 7-letter word. From the Wonderland dictionary, ""library"" matches.

Answer: \boxed{library}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00061,"In Alice's Wonderland dictionary, which word(s) match the pattern ""c??v?r""?",clever,"The pattern ""c??v?r"" is a 6-letter word. From the Wonderland dictionary, ""clever"" matches.

Answer: \boxed{clever}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00062,"In Alice's Wonderland dictionary, which word(s) match the pattern ""hid??n""?",hidden,"The pattern ""hid??n"" is a 6-letter word. From the Wonderland dictionary, ""hidden"" matches.

Answer: \boxed{hidden}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00063,"In Alice's Wonderland dictionary, which word(s) match the pattern ""wiza?d""?",wizard,"The pattern ""wiza?d"" is a 6-letter word. From the Wonderland dictionary, ""wizard"" matches.

Answer: \boxed{wizard}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00064,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??rd""?",bird,"The pattern ""??rd"" is a 4-letter word. From the Wonderland dictionary, ""bird"" matches.

Answer: \boxed{bird}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00065,"In Alice's Wonderland dictionary, which word(s) match the pattern ""s?udent""?",student,"The pattern ""s?udent"" is a 7-letter word. From the Wonderland dictionary, ""student"" matches.

Answer: \boxed{student}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00066,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ower""?",tower,"The pattern ""?ower"" is a 5-letter word. From the Wonderland dictionary, ""tower"" matches.

Answer: \boxed{tower}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00067,"In Alice's Wonderland dictionary, which word(s) match the pattern ""c??ver""?",clever,"The pattern ""c??ver"" is a 6-letter word. From the Wonderland dictionary, ""clever"" matches.

Answer: \boxed{clever}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00068,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?a?""?","cat, map","The pattern ""?a?"" is a 3-letter word. From the Wonderland dictionary, 2 words match: cat, map.

Answer: \boxed{cat, map}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00069,"In Alice's Wonderland dictionary, list all words related to objects.","book, door, key, map, message, mirror, potion, treasure","Wonderland words related to objects: book, door, key, map, message, mirror, potion, treasure (8 words).

Answer: \boxed{book, door, key, map, message, mirror, potion, treasure}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_semantic
text_knowledge_00070,"In Alice's Wonderland dictionary, which word(s) match the pattern ""ins?de""?",inside,"The pattern ""ins?de"" is a 6-letter word. From the Wonderland dictionary, ""inside"" matches.

Answer: \boxed{inside}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00071,"In Alice's Wonderland dictionary, which word(s) match the pattern ""??p""?",map,"The pattern ""??p"" is a 3-letter word. From the Wonderland dictionary, ""map"" matches.

Answer: \boxed{map}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00072,"In Alice's Wonderland dictionary, which word(s) match the pattern ""dre?ms""?",dreams,"The pattern ""dre?ms"" is a 6-letter word. From the Wonderland dictionary, ""dreams"" matches.

Answer: \boxed{dreams}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00073,List all 77 words in Alice's Wonderland dictionary.,"above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes","All 77 Wonderland words: above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes.

Answer: \boxed{above, alice, ancient, around, beyond, bird, book, bright, castle, cat, cave, chases, clever, colorful, creates, crystal, curious, dark, discovers, door, dragon, draws, dreams, explores, follows, forest, found, garden, golden, hatter, hidden, imagines, in, inside, island, key, king, knight, library, magical, map, message, mirror, mountain, mouse, mysterious, near, ocean, palace, potion, princess, puzzle, queen, rabbit, reads, school, secret, sees, silver, story, strange, student, studies, teacher, the, through, tower, treasure, turtle, under, valley, village, watches, wise, wizard, wonderland, writes}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,recall_full
text_knowledge_00074,"Is the word ""book"" in Alice's Wonderland dictionary?",Yes,"Yes, ""book"" is one of the 77 words in the Wonderland dictionary.

Answer: \boxed{Yes}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00075,"In Alice's Wonderland dictionary, which word(s) match ""?a?""?","cat, map","The pattern ""?a?"" matches 2 Wonderland words: cat, map. Context from the cipher mapping would be needed to disambiguate.

Answer: \boxed{cat, map}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match_ambiguous
text_knowledge_00076,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?at""?",cat,"The pattern ""?at"" is a 3-letter word. From the Wonderland dictionary, ""cat"" matches.

Answer: \boxed{cat}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00077,"In Alice's Wonderland dictionary, which word(s) match the pattern ""garde?""?",garden,"The pattern ""garde?"" is a 6-letter word. From the Wonderland dictionary, ""garden"" matches.

Answer: \boxed{garden}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00078,"In Alice's Wonderland dictionary, which word(s) match ""?oo?""?","book, door","The pattern ""?oo?"" matches 2 Wonderland words: book, door. Context from the cipher mapping would be needed to disambiguate.

Answer: \boxed{book, door}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match_ambiguous
text_knowledge_00079,"In Alice's Wonderland dictionary, which word(s) match the pattern ""lib?ar?""?",library,"The pattern ""lib?ar?"" is a 7-letter word. From the Wonderland dictionary, ""library"" matches.

Answer: \boxed{library}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
text_knowledge_00080,"In Alice's Wonderland dictionary, which word(s) match the pattern ""?ol?rf?l""?",colorful,"The pattern ""?ol?rf?l"" is a 8-letter word. From the Wonderland dictionary, ""colorful"" matches.

Answer: \boxed{colorful}
",Text Cipher Knowledge,Text Cipher Knowledge,doc2lora_knowledge_qa,pattern_match
